OBJECTID,ODOT_DISTRICT,NLFID,COUNTY_CD,COUNTY,ROUTE_TYPE,ROUTE_NBR,ROUTE_SUFFIX,CTL_BEGIN_NBR,CTL_END_NBR,STL_BEGIN_NBR,STL_END_NBR,BACKSTATION_CD,SECTION_LENGTH_NBR,NHS_CD,FUNCTIONAL_CLASS_CD,PRIMARY_SYSTEM_CD,POSTED_SPEED_NBR,FF_SPEED_NBR,TOTAL_LANES_NBR,LANE_WIDTH_NBR,CAPACITY_NBR,TOTAL_VOLUME_NBR,TRUCK_VOLUME_NBR,VMT_NBR,TRUCK_VMT_NBR,VOLUME_PER_LANE_NBR,CONGESTION_INDEX_NBR,VOLUME_CAPACITY_RATIO_NBR,PEAK_HOUR_NBR,VHT_NBR,CONGESTION_DELAY_NBR,PHYSICAL_DELAY_NBR,SPEED_LIMIT_DELAY_NBR,DELAY_RATIO_NBR,FWY_ART_NBR,DIRECTION_1_NBR,DIRECTION_2_NBR,MEDIAN_WIDTH_NBR,DIRECTION_1_HRS_NBR,DIRECTION_2_HRS_NBR,OVERRIDE_1_TXT,OVERRIDE_2_TXT,PKVMT_NBR,EXCEED_VMT_NBR,EXCEED_PKVMT_NBR,CAR_GROWTH_NBR,TRUCK_GROWTH_NBR,LOS_CD,EXD1Y1L_NBR,EXD2Y1L_NBR,EXD1Y1M_NBR,EXD2Y1M_NBR,EXD1Y1U_NBR,EXD2Y1U_NBR,EXD1Y2L_NBR,EXD2Y2L_NBR,EXD1Y2M_NBR,EXD2Y2M_NBR,EXD1Y2U_NBR,EXD2Y2U_NBR,created_user,created_date,last_edited_user,last_edited_date,Shape.STLength()
1200747,09,SADASR00781**C,ADA,ADAMS,SR,00781,*,1.678,2.115,1.678,2.115,NA,0.437,NA,6,G,55,37,2,19,2812,140,23,61,10,93,0.02,0.01,16,1.62,0,0.53,0.17,0,2,1,1,0,0,0,NA,NA,5,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,903.676054
1200748,09,SADASR00781**C,ADA,ADAMS,SR,00781,*,2.115,2.24,2.115,2.24,NA,0.125,NA,5,G,55,45,2,19,2812,140,23,18,3,93,0.02,0.01,16,0.38,0,0.07,0.05,0,2,1,1,0,0,0,NA,NA,2,0,0,0,2.77,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,259.479301
1200749,09,SADASR00781**C,ADA,ADAMS,SR,00781,*,2.24,2.345,2.24,2.345,NA,0.105,NA,5,G,55,45,2,19,2812,250,18,26,2,143,0.03,0.01,16,0.58,0,0.1,0.07,0,2,1,1,0,0,0,NA,NA,2,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,216.634288
1200750,09,SADASR00781**C,ADA,ADAMS,SR,00781,*,2.345,3.345,2.345,3.345,NA,1,NA,5,G,55,45,2,18,2812,250,18,250,18,143,0.03,0.01,16,5.49,0,1,0.69,0,2,1,1,0,0,0,NA,NA,20,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2066.578894
1200751,09,SADASR00781**C,ADA,ADAMS,SR,00781,*,3.345,4.345,3.345,4.345,NA,1,NA,5,G,55,45,2,18,2812,250,18,250,18,143,0.03,0.01,16,5.49,0,1,0.69,0,2,1,1,0,0,0,NA,NA,20,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2067.973576
1200752,09,SADASR00781**C,ADA,ADAMS,SR,00781,*,4.345,5.345,4.345,5.345,NA,1,NA,5,G,55,45,2,18,2812,250,18,250,18,143,0.03,0.01,16,5.49,0,1,0.69,0,2,1,1,0,0,0,NA,NA,20,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2071.308337
1200753,09,SADASR00781**C,ADA,ADAMS,SR,00781,*,5.345,6.345,5.345,6.345,NA,1,NA,5,G,55,45,2,18,2812,250,18,250,18,143,0.03,0.01,16,5.49,0,1,0.69,0,2,1,1,0,0,0,NA,NA,20,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2066.979438
1200754,09,SADASR00781**C,ADA,ADAMS,SR,00781,*,6.345,6.558,6.345,6.558,NA,0.213,NA,5,G,55,45,2,18,2812,250,18,53,4,143,0.03,0.01,16,1.17,0,0.21,0.15,0,2,1,1,0,0,0,NA,NA,5,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,439.797639
1200755,09,SADASR00781**C,ADA,ADAMS,SR,00781,*,6.558,6.649,6.558,6.649,NA,0.091,NA,5,G,55,47,2,24,2812,250,18,23,2,143,0.03,0.01,16,0.48,0,0.07,0.06,0,2,1,1,0,0,0,NA,NA,2,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,187.92358
1200756,09,SADASR00781**C,ADA,ADAMS,SR,00781,*,6.649,6.727,6.649,6.727,NA,0.078,NA,5,G,55,47,2,26,2812,250,18,20,1,143,0.03,0.01,16,0.41,0,0.06,0.05,0,2,1,1,0,0,0,NA,NA,2,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,161.223097
1200757,09,SADASR00781**C,ADA,ADAMS,SR,00781,*,6.727,7.727,6.727,7.727,NA,1,NA,5,G,55,45,2,18,2812,250,18,250,18,143,0.03,0.01,16,5.49,0,1,0.69,0,2,1,1,0,0,0,NA,NA,20,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2065.239622
1200758,09,SADASR00781**C,ADA,ADAMS,SR,00781,*,7.727,7.978,7.727,7.978,NA,0.251,NA,5,G,55,45,2,18,2812,250,18,63,5,143,0.03,0.01,16,1.38,0,0.25,0.17,0,2,1,1,0,0,0,NA,NA,5,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,518.72432
1200759,09,SADASR00781**C,ADA,ADAMS,SR,00781,*,7.978,8.084,7.978,8.084,NA,0.106,NA,5,G,55,46,2,22,2812,250,18,26,2,143,0.03,0.01,16,0.57,0,0.09,0.07,0,2,1,1,0,0,0,NA,NA,2,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,219.341085
1200760,09,SADASR00781**C,ADA,ADAMS,SR,00781,*,8.084,8.142,8.084,8.142,NA,0.058,NA,5,G,55,45,2,18,2812,250,18,14,1,143,0.03,0.01,16,0.32,0,0.06,0.04,0,2,1,1,0,0,0,NA,NA,2,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,120.053713
1200761,09,SADASR00781**C,ADA,ADAMS,SR,00781,*,8.142,9.142,8.142,9.142,NA,1,NA,5,G,55,45,2,18,2812,250,18,250,18,143,0.03,0.01,16,5.49,0,1,0.69,0,2,1,1,0,0,0,NA,NA,20,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2066.151696
1200762,09,SADASR00781**C,ADA,ADAMS,SR,00781,*,9.142,9.244,9.142,9.244,NA,0.102,NA,5,G,55,45,2,18,2812,250,18,25,2,143,0.03,0.01,16,0.56,0,0.1,0.07,0,2,1,1,0,0,0,NA,NA,2,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,211.855641
1200763,09,SADASR00781**C,ADA,ADAMS,SR,00781,*,9.244,10.244,9.244,10.244,NA,1,NA,5,G,55,45,2,18,2812,250,18,250,18,143,0.03,0.01,16,5.49,0,1,0.69,0,2,1,1,0,0,0,NA,NA,20,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2065.321595
1200764,09,SADASR00781**C,ADA,ADAMS,SR,00781,*,10.244,10.987,10.244,10.987,NA,0.743,NA,5,G,55,45,2,18,2812,250,18,186,13,143,0.03,0.01,16,4.08,0,0.74,0.51,0,2,1,1,0,0,0,NA,NA,15,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,1534.971427
1200765,01,SALLSR00012**C,ALL,ALLEN,SR,00012,*,0,1,0,1,NA,1,NA,5,G,55,49,2,20,2840,1066,46,1066,46,579,0.11,0.04,16,21.69,0,2.37,2.97,0,2,1,1,0,0,0,NA,NA,88,0,0,1.2,0.59,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2128.074326
1200766,01,SALLSR00012**C,ALL,ALLEN,SR,00012,*,1,1.467,1,1.467,NA,0.467,NA,5,G,55,49,2,20,2840,1066,46,498,21,579,0.11,0.04,16,10.13,0,1.11,1.39,0,2,1,1,0,0,0,NA,NA,41,0,0,1.2,0.59,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,993.30417
1200767,01,SALLUS00030**C,ALL,ALLEN,US,00030,*,0,0.25,0,0.25,NA,0.25,N,13,P,65,66,4,48,8574,13618,4395,3405,1099,5602,0.4,0.24,7,51.64,0,-0.79,0,0,1,2,2,0,0,0,NA,NA,273,0,0,1.53,2.5,A,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,532.625018
1200768,01,SALLUS00030**C,ALL,ALLEN,US,00030,*,0.25,0.643,0.25,0.643,NA,0.393,N,13,P,65,66,4,48,8574,13618,4395,5352,1727,5602,0.4,0.24,7,81.17,0,-1.25,0,0,1,2,2,0,0,0,NA,NA,428,0,0,1.53,2.5,A,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,838.411975
1200769,01,SALLUS00030**C,ALL,ALLEN,US,00030,*,0.643,1.138,0.643,1.138,NA,0.495,N,13,P,65,66,4,48,8574,15400,5584,7623,2764,6642,0.47,0.28,7,115.58,0,-1.78,0,0,1,2,2,0,0,0,NA,NA,610,0,0,1.06,4,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,1055.634599
1200770,01,SALLUS00030**C,ALL,ALLEN,US,00030,*,1.138,1.415,1.138,1.415,NA,0.277,N,13,P,65,66,4,48,8574,15400,5584,4266,1547,6642,0.47,0.28,7,64.68,0,-1,0,0,1,2,2,0,0,0,NA,NA,342,0,0,1.06,4,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,589.399517
1200771,01,SALLUS00030**C,ALL,ALLEN,US,00030,*,1.415,1.926,1.415,1.926,NA,0.511,N,3,P,65,68,4,48,8446,15400,5584,7869,2853,6642,0.47,0.25,16,115.85,0,-5.35,0,0,1,2,2,0,0,0,NA,NA,606,0,0,0.8,4,A,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,1086.50508
1200772,01,SALLUS00030**C,ALL,ALLEN,US,00030,*,1.926,2.239,1.926,2.239,NA,0.313,N,3,P,65,68,4,48,8446,11688,4463,3658,1397,5154,0.37,0.19,16,53.85,0,-2.49,0,0,1,2,2,0,0,0,NA,NA,281,0,0,0.39,1.31,A,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,665.421817
1200773,01,SALLUS00030**C,ALL,ALLEN,US,00030,*,2.239,3.169,2.239,3.169,NA,0.93,N,3,P,65,68,4,48,8446,11688,4463,10870,4151,5154,0.37,0.19,16,160,0,-7.38,0,0,1,2,2,0,0,0,NA,NA,837,0,0,0.97,2.65,A,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,1976.184011
1200774,01,SALLUS00030**C,ALL,ALLEN,US,00030,*,3.169,4.169,3.169,4.169,NA,1,N,3,P,65,68,4,48,8446,11688,4463,11688,4463,5154,0.37,0.19,16,172.04,0,-7.94,0,0,1,2,2,0,0,0,NA,NA,900,0,0,0.97,2.65,A,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2123.634099
1200775,01,SALLUS00030**C,ALL,ALLEN,US,00030,*,4.169,5.169,4.169,5.169,NA,1,N,3,P,65,68,4,48,8446,11688,4463,11688,4463,5154,0.37,0.19,16,172.04,0,-7.94,0,0,1,2,2,0,0,0,NA,NA,900,0,0,0.96,2.66,A,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2124.064046
1200776,01,SALLUS00030**C,ALL,ALLEN,US,00030,*,5.169,5.749,5.169,5.749,NA,0.58,N,3,P,65,68,4,48,8446,11688,4463,6779,2589,5154,0.37,0.19,16,99.79,0,-4.61,0,0,1,2,2,0,0,0,NA,NA,522,0,0,0.96,2.66,A,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,1232.532382
1200777,01,SALLUS00030**C,ALL,ALLEN,US,00030,*,5.749,6.749,5.749,6.749,NA,1,N,3,P,65,68,4,48,8446,11688,4463,11688,4463,5154,0.37,0.19,16,172.04,0,-7.94,0,0,1,2,2,0,0,0,NA,NA,900,0,0,0.96,2.66,A,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2123.808987
1200778,01,SALLUS00030**C,ALL,ALLEN,US,00030,*,6.749,7.749,6.749,7.749,NA,1,N,3,P,65,68,4,48,8446,12186,5203,12186,5203,5648,0.4,0.21,16,179.35,0,-8.28,0,0,1,2,2,0,0,0,NA,NA,938,0,0,0.93,4,A,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2124.509504
1200779,01,SALLUS00030**C,ALL,ALLEN,US,00030,*,7.749,7.91,7.749,7.91,NA,0.161,N,3,P,65,68,4,48,8446,12186,5203,1962,838,5648,0.4,0.21,16,28.88,0,-1.33,0,0,1,2,2,0,0,0,NA,NA,151,0,0,0.93,4,A,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,342.027777
1200780,01,SALLUS00030**C,ALL,ALLEN,US,00030,*,7.91,8.91,7.91,8.91,NA,1,N,3,P,65,68,4,48,8446,12186,5203,12186,5203,5648,0.4,0.21,16,179.35,0,-8.28,0,0,1,2,2,0,0,0,NA,NA,938,0,0,0.93,4,A,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2124.675286
1200781,01,SALLUS00030**C,ALL,ALLEN,US,00030,*,8.91,9.91,8.91,9.91,NA,1,N,3,P,65,68,4,48,8446,12186,5203,12186,5203,5648,0.4,0.21,16,179.35,0,-8.28,0,0,1,2,2,0,0,0,NA,NA,938,0,0,0.93,4,A,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2125.137251
1200782,01,SALLUS00030**C,ALL,ALLEN,US,00030,*,9.91,10.191,9.91,10.191,NA,0.281,N,3,P,65,68,4,48,8446,12186,5203,3424,1462,5648,0.4,0.21,16,50.4,0,-2.33,0,0,1,2,2,0,0,0,NA,NA,264,0,0,0.93,4,A,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,595.988905
1200783,01,SALLUS00030**C,ALL,ALLEN,US,00030,*,10.191,10.51,10.191,10.51,NA,0.319,N,3,P,65,68,4,48,8446,12186,5203,3887,1660,5648,0.4,0.21,16,57.21,0,-2.64,0,0,1,2,2,0,0,0,NA,NA,300,0,0,0.3,3.88,A,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,677.631068
1200784,01,SALLUS00030**C,ALL,ALLEN,US,00030,*,10.51,11.51,10.51,11.51,NA,1,N,3,P,65,68,4,48,8446,11924,4176,11924,4176,5069,0.36,0.19,16,175.56,0,-8.1,0,0,1,2,2,0,0,0,NA,NA,919,0,0,1.69,2.49,A,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2124.647444
1200785,01,SALLUS00030**C,ALL,ALLEN,US,00030,*,11.51,11.932,11.51,11.932,NA,0.422,N,3,P,65,68,4,48,8446,11924,4176,5032,1762,5069,0.36,0.19,16,74.09,0,-3.42,0,0,1,2,2,0,0,0,NA,NA,388,0,0,1.69,2.49,A,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,895.709194
1200786,01,SALLUS00030**C,ALL,ALLEN,US,00030,*,11.932,12.33,11.932,12.33,NA,0.398,N,3,P,65,68,4,48,8446,11924,4176,4746,1662,5069,0.36,0.19,16,69.87,0,-3.22,0,0,1,2,2,0,0,0,NA,NA,366,0,0,1.69,2.49,A,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,846.72283
1200787,01,SALLUS00030**C,ALL,ALLEN,US,00030,*,12.33,12.715,12.33,12.715,NA,0.385,N,13,P,65,66,4,48,8574,11826,5116,4553,1970,5515,0.39,0.23,7,69.08,0,-1.06,0,0,1,2,2,0,0,0,NA,NA,365,0,0,1.61,2.95,A,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,817.718518
1200788,01,SALLUS00030**C,ALL,ALLEN,US,00030,*,12.715,12.731,12.715,12.731,NA,0.016,N,13,P,65,66,4,48,8574,11826,5116,189,82,5515,0.39,0.23,7,2.87,0,-0.04,0,0,1,2,2,0,0,0,NA,NA,15,0,0,1.35,1.59,A,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,34.037613
1200789,01,SALLUS00030**C,ALL,ALLEN,US,00030,*,12.731,13.304,12.731,13.304,NA,0.573,N,13,P,65,66,4,48,8574,11826,5116,6776,2931,5515,0.39,0.23,7,102.81,0,-1.58,0,0,1,2,2,0,0,0,NA,NA,542,0,0,1.61,2.95,A,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,1216.715401
1200790,01,SALLUS00030**C,ALL,ALLEN,US,00030,*,13.304,13.319,13.304,13.319,NA,0.015,N,13,P,65,66,4,48,8574,11826,5116,177,77,5515,0.39,0.23,7,2.69,0,-0.04,0,0,1,2,2,0,0,0,NA,NA,14,0,0,1.5,2.91,A,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,31.830661
1200791,01,SALLUS00030**C,ALL,ALLEN,US,00030,*,13.319,14.218,13.319,14.218,NA,0.899,N,3,P,65,68,4,48,8446,11826,5116,10632,4599,5515,0.39,0.2,16,156.45,0,-7.22,0,0,1,2,2,0,0,0,NA,NA,818,0,0,1.5,2.91,A,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,1908.71686
1200792,01,SALLUS00030**C,ALL,ALLEN,US,00030,*,14.218,15.193,14.218,15.193,NA,0.975,N,3,P,65,68,4,48,8446,11826,5116,11530,4988,5515,0.39,0.2,16,169.68,0,-7.83,0,0,1,2,2,0,0,0,NA,NA,887,0,0,1.5,2.91,A,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2071.357893
1200793,01,SALLUS00030**C,ALL,ALLEN,US,00030,*,15.193,16.193,15.193,16.193,NA,1,N,3,P,65,68,4,48,8446,11826,5116,11826,5116,5515,0.39,0.2,16,174.03,0,-8.03,0,0,1,2,2,0,0,0,NA,NA,910,0,0,1.5,2.91,A,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2123.498864
1200794,01,SALLUS00030**C,ALL,ALLEN,US,00030,*,16.193,17.193,16.193,17.193,NA,1,N,3,P,65,68,4,48,8446,11826,5116,11826,5116,5515,0.39,0.2,16,174.03,0,-8.03,0,0,1,2,2,0,0,0,NA,NA,910,0,0,1.5,2.91,A,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2123.108479
1200795,01,SALLUS00030**C,ALL,ALLEN,US,00030,*,17.193,17.94,17.193,17.94,NA,0.747,N,3,P,65,68,4,48,8446,11826,5116,8834,3822,5515,0.39,0.2,16,130,0,-6,0,0,1,2,2,0,0,0,NA,NA,679,0,0,1.46,2.91,A,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,1587.285667
1200796,01,SALLUS00030**C,ALL,ALLEN,US,00030,*,17.94,18.18,17.94,18.18,NA,0.24,N,3,P,65,68,4,48,8446,11472,4935,2753,1184,5336,0.38,0.2,16,40.52,0,-1.87,0,0,1,2,2,0,0,0,NA,NA,212,0,0,0.6,3.97,A,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,509.667987
1200797,01,SALLUS00030**C,ALL,ALLEN,US,00030,*,18.18,18.19,18.18,18.19,NA,0.01,N,3,P,65,68,4,48,8446,11472,4935,115,49,5336,0.38,0.2,16,1.69,0,-0.08,0,0,1,2,2,0,0,0,NA,NA,9,0,0,0.6,3.97,A,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,21.248337
1200798,01,SALLUS00030**C,ALL,ALLEN,US,00030,*,18.19,19.04,18.19,19.04,NA,0.85,N,3,P,65,68,4,48,8446,11472,4935,9751,4195,5336,0.38,0.2,16,143.52,0,-6.62,0,0,1,2,2,0,0,0,NA,NA,750,0,0,0.6,3.97,A,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,1804.899336
1200799,01,SALLUS00030**C,ALL,ALLEN,US,00030,*,19.04,19.69,19.04,19.69,NA,0.65,N,3,P,65,68,4,48,8446,11472,4935,7457,3208,5336,0.38,0.2,16,109.75,0,-5.07,0,0,1,2,2,0,0,0,NA,NA,574,0,0,0.6,3.97,A,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,1380.458682
1200800,01,SALLUS00030**C,ALL,ALLEN,US,00030,*,19.69,19.7,19.69,19.7,NA,0.01,N,3,P,65,68,4,48,8446,11472,4935,115,49,5336,0.38,0.2,16,1.69,0,-0.08,0,0,1,2,2,0,0,0,NA,NA,9,0,0,1.03,0.38,A,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,21.177184
1200801,01,SALLUS00030**C,ALL,ALLEN,US,00030,*,19.7,19.725,19.7,19.725,NA,0.025,N,3,P,65,68,4,48,8446,11472,4935,287,123,5336,0.38,0.2,16,4.22,0,-0.19,0,0,1,2,2,0,0,0,NA,NA,22,0,0,1.03,0.38,A,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,53.236153
1200802,01,SALLUS00030**C,ALL,ALLEN,US,00030,*,19.725,19.993,19.725,19.993,NA,0.268,N,3,P,65,68,4,48,8446,9538,4288,2556,1149,4529,0.32,0.17,16,37.63,0,-1.74,0,0,1,2,2,0,0,0,NA,NA,197,0,0,3,1.04,A,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,569.228783
1200803,01,SALLUS00030**C,ALL,ALLEN,US,00030,*,19.993,20.993,19.993,20.993,NA,1,N,3,P,65,68,4,48,8446,9538,4288,9538,4288,4529,0.32,0.17,16,140.41,0,-6.48,0,0,1,2,2,0,0,0,NA,NA,734,0,0,0,2.81,A,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2123.493796
1200804,01,SALLUS00030**C,ALL,ALLEN,US,00030,*,20.993,21.993,20.993,21.993,NA,1,N,3,P,65,68,4,48,8446,9538,4288,9538,4288,4529,0.32,0.17,16,140.41,0,-6.48,0,0,1,2,2,0,0,0,NA,NA,734,0,0,0,2.81,A,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2124.557042
